,bias,center_lat,center_long,city,city_population,date,state
26805,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-07-11,OR
26806,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-07-10,OR
26807,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PORTLAND,538087.0,2005-07-06,OR
26808,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PORTLAND,538087.0,2005-08-28,OR
26809,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-08-18,OR
26810,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-08-15,OR
26811,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-08-14,OR
26812,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-08-14,OR
26813,Anti-Male Homosexual,0.0,0.0,PORTLAND,538087.0,2005-09-10,OR
26814,Anti-Male Homosexual,0.0,0.0,TIGARD,47466.0,2005-01-14,OR
26815,Anti-Male Homosexual,0.0,0.0,UNIVERSITY PARK,0.0,2005-05-07,PA
26816,Anti-Male Homosexual,0.0,0.0,WEST CHESTER,0.0,2005-02-08,PA
26817,Anti-Male Homosexual,0.0,0.0,WEST CHESTER,0.0,2005-02-21,PA
26818,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,WEST CHESTER,0.0,2005-02-19,PA
26819,Anti-Male Homosexual,0.0,0.0,WEST CHESTER,0.0,2005-09-01,PA
26820,Anti-Male Homosexual,0.0,0.0,WEST CHESTER,0.0,2005-10-01,PA
26821,Anti-Male Homosexual,0.0,0.0,CAMP HILL,17652.0,2005-04-28,PA
26822,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,HARRISBURG,47725.0,2005-05-20,PA
26823,Anti-Male Homosexual,0.0,0.0,PHILADELPHIA,1472915.0,2005-09-06,PA
26824,Anti-Female Homosexual,0.0,0.0,PHILADELPHIA,1472915.0,2005-10-06,PA
26825,Anti-Female Homosexual,0.0,0.0,PHILADELPHIA,1472915.0,2005-10-17,PA
26826,Anti-Male Homosexual,0.0,0.0,PHILADELPHIA,1472915.0,2005-10-19,PA
26827,Anti-Male Homosexual,0.0,0.0,PITTSBURGH,330780.0,2005-04-10,PA
26828,Anti-Female Homosexual,0.0,0.0,WEST WARWICK,29990.0,2005-06-24,RI
26829,Anti-Male Homosexual,0.0,0.0,PROVIDENCE,177392.0,2005-01-27,RI
26830,Anti-Male Homosexual,0.0,0.0,PROVIDENCE,0.0,2005-09-24,RI
26831,Anti-Male Homosexual,0.0,0.0,NORTH CHARLESTON,80933.0,2005-11-30,SC
26832,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BLACKSBURG,1926.0,2005-12-09,SC
26833,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,DARLINGTON,52565.0,2005-02-10,SC
26834,Anti-Female Homosexual,0.0,0.0,MYRTLE BEACH,25755.0,2005-05-08,SC
26835,Anti-Male Homosexual,0.0,0.0,MYRTLE BEACH,25755.0,2005-11-05,SC
26836,Anti-Female Homosexual,0.0,0.0,LAURENS,9968.0,2005-04-02,SC
26837,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CLINTON,9107.0,2005-11-27,SC
26838,Anti-Female Homosexual,0.0,0.0,BISHOPVILLE,16385.0,2005-02-15,SC
26839,Anti-Female Homosexual,0.0,0.0,COLUMBIA,203589.0,2005-10-05,SC
26840,Anti-Male Homosexual,0.0,0.0,SPARTANBURG,39123.0,2005-01-22,SC
26841,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SPARTANBURG,39123.0,2005-06-22,SC
26842,Anti-Bisexual,0.0,0.0,WAGNER,1602.0,2005-07-05,SD
26843,Anti-Bisexual,0.0,0.0,PARKSTON,1588.0,2005-06-17,SD
26844,Anti-Male Homosexual,0.0,0.0,CLINTON,9446.0,2005-06-23,TN
26845,Anti-Male Homosexual,0.0,0.0,CROSSVILLE,10060.0,2005-04-02,TN
26846,Anti-Male Homosexual,0.0,0.0,GREENEVILLE,47219.0,2005-03-09,TN
26847,Anti-Male Homosexual,0.0,0.0,PARIS,9964.0,2005-07-09,TN
26848,Anti-Female Homosexual,0.0,0.0,KNOXVILLE,179989.0,2005-09-18,TN
26849,Anti-Male Homosexual,0.0,0.0,CLARKSVILLE,33581.0,2005-10-26,TN
26850,Anti-Female Homosexual,0.0,0.0,CLARKSVILLE,110117.0,2005-05-12,TN
26851,Anti-Female Homosexual,0.0,0.0,PIGEON FORGE,5619.0,2005-11-15,TN
26852,Anti-Male Homosexual,0.0,0.0,MEMPHIS,110008.0,2005-01-19,TN
26853,Anti-Male Homosexual,0.0,0.0,JOHNSON CITY,56935.0,2005-08-12,TN
26854,Anti-Male Homosexual,0.0,0.0,JOHNSON CITY,56935.0,2005-04-14,TN
26855,Anti-Male Homosexual,0.0,0.0,FRANKLIN,48697.0,2005-06-14,TN
26856,Anti-Female Homosexual,0.0,0.0,MEMPHIS,678988.0,2005-05-28,TN
26857,Anti-Male Homosexual,0.0,0.0,MEMPHIS,678988.0,2005-07-10,TN
26858,Anti-Bisexual,0.0,0.0,KILLEEN,98538.0,2005-06-24,TX
26859,Anti-Female Homosexual,0.0,0.0,BRYAN,67407.0,2005-10-01,TX
26860,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MARBLE FALLS,6159.0,2005-02-16,TX
26861,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PLANO,246867.0,2005-12-19,TX
26862,Anti-Male Homosexual,0.0,0.0,GARLAND,220748.0,2005-03-13,TX
26863,Anti-Male Homosexual,0.0,0.0,GARLAND,220748.0,2005-03-23,TX
26864,Anti-Bisexual,0.0,0.0,DENTON,99905.0,2005-01-08,TX
26865,Anti-Male Homosexual,0.0,0.0,EL PASO,601839.0,2005-11-26,TX
26866,Anti-Male Homosexual,0.0,0.0,DENISON,0.0,2005-04-01,TX
26867,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LONGVIEW,74879.0,2005-02-13,TX
26868,Anti-Male Homosexual,0.0,0.0,LONGVIEW,74879.0,2005-10-15,TX
26869,Anti-Male Homosexual,0.0,0.0,LONGVIEW,74879.0,2005-12-05,TX
26870,Anti-Male Homosexual,0.0,0.0,LONGVIEW,74879.0,2005-12-25,TX
26871,Anti-Male Homosexual,0.0,0.0,SCHERTZ,22527.0,2005-07-16,TX
26872,Anti-Male Homosexual,0.0,0.0,SAN MARCOS,44867.0,2005-08-23,TX
26873,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN MARCOS,44867.0,2005-10-29,TX
26874,Anti-Male Homosexual,0.0,0.0,SAN MARCOS,0.0,2005-11-29,TX
26875,Anti-Male Homosexual,0.0,0.0,ANTON,1195.0,2005-12-01,TX
26876,Anti-Male Homosexual,0.0,0.0,LUBBOCK,0.0,2005-05-02,TX
26877,Anti-Female Homosexual,0.0,0.0,LUBBOCK,0.0,2005-11-02,TX
26878,Anti-Male Homosexual,0.0,0.0,NACOGDOCHES,31151.0,2005-01-16,TX
26879,Anti-Male Homosexual,0.0,0.0,CORPUS CHRISTI,285818.0,2005-12-02,TX
26880,Anti-Female Homosexual,0.0,0.0,STRATFORD,2003.0,2005-07-21,TX
26881,Anti-Male Homosexual,0.0,0.0,TYLER,0.0,2005-04-12,TX
26882,Anti-Male Homosexual,0.0,0.0,ARLINGTON,365380.0,2005-03-19,TX
26883,Anti-Male Homosexual,0.0,0.0,FORT WORTH,612487.0,2005-10-23,TX
26884,Anti-Male Homosexual,0.0,0.0,FORT WORTH,612487.0,2005-08-17,TX
26885,Anti-Female Homosexual,0.0,0.0,NORTH RICHLAND HILLS,61478.0,2005-07-15,TX
26886,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,679198.0,2005-06-01,TX
26887,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,679198.0,2005-02-03,TX
26888,Anti-Male Homosexual,0.0,0.0,AUSTIN,679198.0,2005-03-16,TX
26889,Anti-Male Homosexual,0.0,0.0,AUSTIN,679198.0,2005-03-02,TX
26890,Anti-Male Homosexual,0.0,0.0,AUSTIN,679198.0,2005-07-17,TX
26891,Anti-Male Homosexual,0.0,0.0,AUSTIN,679198.0,2005-08-17,TX
26892,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,679198.0,2005-09-26,TX
26893,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,679198.0,2005-09-27,TX
26894,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,AUSTIN,679198.0,2005-10-15,TX
26895,Anti-Female Homosexual,0.0,0.0,AUSTIN,0.0,2005-02-11,TX
26896,Anti-Male Homosexual,0.0,0.0,LAREDO,0.0,2005-05-10,TX
26897,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-04-21,TX
26898,Anti-Female Homosexual,0.0,0.0,DALLAS,1157330.0,2005-05-09,TX
26899,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-05-09,TX
26900,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-06-22,TX
26901,Anti-Female Homosexual,0.0,0.0,DALLAS,1157330.0,2005-02-25,TX
26902,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-01-08,TX
26903,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-01-23,TX
26904,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-07-02,TX
26905,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-08-16,TX
26906,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-09-09,TX
26907,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-09-19,TX
26908,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-12-24,TX
26909,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-10-12,TX
26910,Anti-Male Homosexual,0.0,0.0,DALLAS,1157330.0,2005-12-11,TX
26911,Anti-Female Homosexual,0.0,0.0,HOUSTON,2004967.0,2005-04-09,TX
26912,Anti-Male Homosexual,0.0,0.0,HOUSTON,2004967.0,2005-05-26,TX
26913,Anti-Male Homosexual,0.0,0.0,HOUSTON,2004967.0,2005-02-10,TX
26914,Anti-Female Homosexual,0.0,0.0,HOUSTON,2004967.0,2005-09-20,TX
26915,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1256584.0,2005-05-24,TX
26916,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1256584.0,2005-07-26,TX
26917,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1256584.0,2005-08-13,TX
26918,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1256584.0,2005-08-19,TX
26919,Anti-Male Homosexual,0.0,0.0,SAN ANTONIO,1256584.0,2005-10-15,TX
26920,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,184627.0,2005-03-27,UT
26921,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,184627.0,2005-03-28,UT
26922,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,184627.0,2005-06-25,UT
26923,Anti-Female Homosexual,0.0,0.0,SALT LAKE CITY,184627.0,2005-11-10,UT
26924,Anti-Male Homosexual,0.0,0.0,SALT LAKE CITY,184627.0,2005-10-29,UT
26925,Anti-Male Homosexual,0.0,0.0,CHARLOTTESVILLE,90006.0,2005-11-19,VA
26926,Anti-Female Homosexual,0.0,0.0,BEDFORD,6319.0,2005-06-16,VA
26927,Anti-Male Homosexual,0.0,0.0,FAIRFAX,980586.0,2005-03-25,VA
26928,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,FAIRFAX,980586.0,2005-07-21,VA
26929,Anti-Male Homosexual,0.0,0.0,FAIRFAX,980586.0,2005-08-08,VA
26930,Anti-Male Homosexual,0.0,0.0,FAIRFAX,980586.0,2005-08-08,VA
26931,Anti-Male Homosexual,0.0,0.0,WARRENTON,55753.0,2005-09-28,VA
26932,Anti-Male Homosexual,0.0,0.0,ROCKY MOUNT,45939.0,2005-10-29,VA
26933,Anti-Male Homosexual,0.0,0.0,RICHMOND,280468.0,2005-02-27,VA
26934,Anti-Female Homosexual,0.0,0.0,RICHMOND,280468.0,2005-10-20,VA
26935,Anti-Male Homosexual,0.0,0.0,RICHMOND,280468.0,2005-11-02,VA
26936,Anti-Female Homosexual,0.0,0.0,LEESBURG,201878.0,2005-03-29,VA
26937,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BLACKSBURG,0.0,2005-01-04,VA
26938,Anti-Male Homosexual,0.0,0.0,BLACKSBURG,0.0,2005-11-12,VA
26939,Anti-Male Homosexual,0.0,0.0,MANASSAS,38158.0,2005-08-07,VA
26940,Anti-Male Homosexual,0.0,0.0,ROANOKE,81090.0,2005-01-11,VA
26941,Anti-Male Homosexual,0.0,0.0,CHARLOTTESVILLE,37133.0,2005-07-16,VA
26942,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CHESAPEAKE,217823.0,2005-03-13,VA
26943,Anti-Male Homosexual,0.0,0.0,FREDERICKSBURG,20753.0,2005-07-24,VA
26944,Anti-Male Homosexual,0.0,0.0,HAMPTON,148057.0,2005-04-30,VA
26945,Anti-Female Homosexual,0.0,0.0,HAMPTON,148057.0,2005-05-22,VA
26946,Anti-Male Homosexual,0.0,0.0,LYNCHBURG,65869.0,2005-04-16,VA
26947,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LYNCHBURG,65869.0,2005-08-28,VA
26948,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LYNCHBURG,65869.0,2005-09-08,VA
26949,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,NEWPORT NEWS,184538.0,2005-05-19,VA
26950,Anti-Male Homosexual,0.0,0.0,NEWPORT NEWS,184538.0,2005-09-15,VA
26951,Anti-Male Homosexual,0.0,0.0,NEWPORT NEWS,184538.0,2005-10-05,VA
26952,Anti-Male Homosexual,0.0,0.0,NEWPORT NEWS,184538.0,2005-10-07,VA
26953,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,NORFOLK,241267.0,2005-01-13,VA
26954,Anti-Male Homosexual,0.0,0.0,NORFOLK,241267.0,2005-03-20,VA
26955,Anti-Male Homosexual,0.0,0.0,NORFOLK,241267.0,2005-10-14,VA
26956,Anti-Male Homosexual,0.0,0.0,PORTSMOUTH,100724.0,2005-03-22,VA
26957,Anti-Male Homosexual,0.0,0.0,RICHMOND,195271.0,2005-11-13,VA
26958,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ROANOKE,93685.0,2005-04-09,VA
26959,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ROANOKE,93685.0,2005-11-12,VA
26960,Anti-Male Homosexual,0.0,0.0,SUFFOLK,77691.0,2005-03-05,VA
26961,Anti-Male Homosexual,0.0,0.0,VIRGINIA BEACH,446448.0,2005-06-05,VA
26962,Anti-Male Homosexual,0.0,0.0,WILLIAMSBURG,0.0,2005-10-22,VA
26963,Anti-Bisexual,0.0,0.0,RICHMOND,0.0,2005-03-07,VA
26964,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BURLINGTON,39038.0,2005-05-29,VT
26965,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BURLINGTON,39038.0,2005-09-07,VT
26966,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BURLINGTON,39038.0,2005-09-24,VT
26967,Anti-Male Homosexual,0.0,0.0,BURLINGTON,39038.0,2005-11-24,VT
26968,Anti-Bisexual,0.0,0.0,BURLINGTON,39038.0,2005-11-29,VT
26969,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,BURLINGTON,39038.0,2005-07-10,VT
26970,Anti-Male Homosexual,0.0,0.0,SAINT ALBANS BAY,7568.0,2005-09-30,VT
26971,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,ST JOHNSBURY,18489.0,2005-01-10,VT
26972,Anti-Male Homosexual,0.0,0.0,KENNEWICK,60932.0,2005-11-29,WA
26973,Anti-Male Homosexual,0.0,0.0,VANCOUVER,196527.0,2005-08-23,WA
26974,Anti-Female Homosexual,0.0,0.0,SEATTLE,362112.0,2005-01-22,WA
26975,Anti-Male Homosexual,0.0,0.0,SEATTLE,362112.0,2005-07-22,WA
26976,Anti-Male Homosexual,0.0,0.0,SEATTLE,362112.0,2005-11-02,WA
26977,Anti-Female Homosexual,0.0,0.0,SEATTLE,0.0,2005-02-25,WA
26978,Anti-Male Homosexual,0.0,0.0,PORT ORCHARD,168087.0,2005-03-11,WA
26979,Anti-Female Homosexual,0.0,0.0,PORT ORCHARD,168087.0,2005-01-28,WA
26980,Anti-Male Homosexual,0.0,0.0,ELLENSBURG,16607.0,2005-04-23,WA
26981,Anti-Female Homosexual,0.0,0.0,TACOMA,198748.0,2005-02-05,WA
26982,Anti-Female Homosexual,0.0,0.0,TACOMA,198748.0,2005-10-18,WA
26983,Anti-Female Homosexual,0.0,0.0,TACOMA,198748.0,2005-07-11,WA
26984,Anti-Male Homosexual,0.0,0.0,MOUNT VERNON,29211.0,2005-07-18,WA
26985,Anti-Male Homosexual,0.0,0.0,MOUNT VERNON,29211.0,2005-07-28,WA
26986,Anti-Male Homosexual,0.0,0.0,STEVENSON,10029.0,2005-08-31,WA
26987,Anti-Male Homosexual,0.0,0.0,EVERETT,318684.0,2005-10-02,WA
26988,Anti-Male Homosexual,0.0,0.0,MUKILTEO,19697.0,2005-02-18,WA
26989,Anti-Male Homosexual,0.0,0.0,SPOKANE,199384.0,2005-06-04,WA
26990,Anti-Male Homosexual,0.0,0.0,SPOKANE,199384.0,2005-02-08,WA
26991,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,OLYMPIA,44577.0,2005-06-28,WA
26992,Anti-Male Homosexual,0.0,0.0,BELLINGHAM,73980.0,2005-01-22,WA
26993,Anti-Male Homosexual,0.0,0.0,SEATTLE,579215.0,2005-01-09,WA
26994,Anti-Male Homosexual,0.0,0.0,SEATTLE,579215.0,2005-04-27,WA
26995,Anti-Male Homosexual,0.0,0.0,SEATTLE,579215.0,2005-04-01,WA
26996,Anti-Male Homosexual,0.0,0.0,SEATTLE,579215.0,2005-08-12,WA
26997,Anti-Male Homosexual,0.0,0.0,SEATTLE,579215.0,2005-12-26,WA
26998,Anti-Male Homosexual,0.0,0.0,MADISON,0.0,2005-08-12,WI
26999,Anti-Male Homosexual,0.0,0.0,MAUSTON,18350.0,2005-11-24,WI
27000,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,WAUSAU,37356.0,2005-04-20,WI
27001,Anti-Male Homosexual,0.0,0.0,MILWAUKEE,586500.0,2005-05-17,WI
27002,Anti-Male Homosexual,0.0,0.0,MILWAUKEE,586500.0,2005-10-02,WI
27003,Anti-Female Homosexual,0.0,0.0,HUNTINGTON,45918.0,2005-10-11,WV
27004,Anti-Male Homosexual,0.0,0.0,CHARLESTON,96666.0,2005-03-10,WV
27005,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,CHARLESTON,51728.0,2005-07-30,WV
27006,Anti-Male Homosexual,0.0,0.0,CHARLESTON,51728.0,2005-10-21,WV
27007,Anti-Bisexual,0.0,0.0,INSTITUTE,0.0,2005-01-07,WV
27008,Anti-Female Homosexual,0.0,0.0,PINEDALE,6690.0,2005-05-07,WY
27009,Anti-Male Homosexual,0.0,0.0,ANCHORAGE,263588.0,2001-07-11,AK
27010,Anti-Male Homosexual,0.0,0.0,GLENDALE,226348.0,2001-02-07,AZ
27011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MESA,410026.0,2001-01-01,AZ
27012,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MESA,410026.0,2001-02-10,AZ
27013,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-02-21,AZ
27014,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-03-14,AZ
27015,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-03-23,AZ
27016,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MESA,410026.0,2001-03-26,AZ
27017,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-05-18,AZ
27018,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MESA,410026.0,2001-06-07,AZ
27019,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,MESA,410026.0,2001-08-19,AZ
27020,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-11-10,AZ
27021,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-11-16,AZ
27022,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-12-02,AZ
27023,Anti-Male Homosexual,0.0,0.0,MESA,410026.0,2001-12-05,AZ
27024,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-01-21,AZ
27025,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-02-04,AZ
27026,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-02-11,AZ
27027,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-02-12,AZ
27028,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-02-14,AZ
27029,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-03-17,AZ
27030,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-04-15,AZ
27031,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-04-25,AZ
27032,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-05-13,AZ
27033,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PHOENIX,1366542.0,2001-05-29,AZ
27034,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-07-02,AZ
27035,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-07-21,AZ
27036,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-07-23,AZ
27037,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-07-28,AZ
27038,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PHOENIX,1366542.0,2001-08-14,AZ
27039,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-08-20,AZ
27040,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-08-21,AZ
27041,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-09-21,AZ
27042,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-09-29,AZ
27043,Anti-Male Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-10-08,AZ
27044,Anti-Female Homosexual,0.0,0.0,PHOENIX,1366542.0,2001-10-17,AZ
27045,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TOLLESON,5145.0,2001-01-23,AZ
27046,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TUCSON,503461.0,2001-02-27,AZ
27047,Anti-Male Homosexual,0.0,0.0,TUCSON,503461.0,2001-05-23,AZ
27048,Anti-Female Homosexual,0.0,0.0,TUCSON,503461.0,2001-06-03,AZ
27049,Anti-Male Homosexual,0.0,0.0,TUCSON,0.0,2001-02-05,AZ
