,city,crimes,engineered_location,northeast_lat,northeast_long,per-capita_crime,population,southwest_lat,southwest_long,state,year
3648,LAS VEGAS,28.0,17455270.99842162,36.380623,-115.062072,2.5050032967632675e-05,1117763.0,36.1296229,-115.414625,NV,2001.0
3649,NORTH LAS VEGAS,2.0,17414136.500636004,36.33589,-114.9586219,1.643128845948455e-05,121719.0,36.184827,-115.2121,NV,2001.0
3650,RENO,4.0,22477138.245224856,39.723436,-119.6993449,2.1028504137358188e-05,190218.0,39.3924261,-120.0023379,NV,2001.0
3651,SPARKS,2.0,22446517.021900613,39.6385599,-119.64974709999998,2.86016646168807e-05,69926.0,39.512169,-119.781139,NV,2001.0
3652,ROCHESTER,4.0,11235553.405346908,43.269045,-77.531166,1.816720184215427e-05,220177.0,43.103318,-77.70163199999998,NY,2001.0
3653,MINEOLA,8.0,9004115.731652014,40.7599919,-73.6207359,7.681169995813763e-06,1041508.0,40.7368479,-73.657912,NY,2001.0
3654,NEW YORK CITY,76.0,9064445.07767924,40.9175771,-73.70027209999998,9.472744545755724e-06,8023018.0,40.47739910000001,-74.2590899,NY,2001.0
3655,BLOOMING GROVE TOWN,2.0,9448036.128004601,41.4311109,-74.1887801,0.00017359604201024216,11521.0,41.4143773,-74.2207949,NY,2001.0
3656,GOUVERNEUR,2.0,11195588.103697283,44.3487311,-75.443834,0.0004682744088035589,4271.0,44.324123,-75.492153,NY,2001.0
3657,SCHENECTADY,2.0,10016048.378926363,42.8436971,-73.89304200000002,3.229191894728344e-05,61935.0,42.76343189999999,-73.983245,NY,2001.0
3658,YAPHANK,28.0,8867499.608496075,40.8670609,-72.88435109999998,2.1997947905716796e-05,1272846.0,40.7965839,-72.9742571,NY,2001.0
3659,CINCINNATI,8.0,10946750.466363082,39.2207591,-84.36875479999998,0.00018864365214110544,42408.0,39.051921,-84.71204809999998,OH,2001.0
3660,WILMINGTON,2.0,10924574.376475131,39.462084,-83.7704949,0.00016747613465081226,11942.0,39.405169,-83.8649,OH,2001.0
3661,LAKEWOOD,4.0,11515560.234279463,41.500048,-81.7685719,7.04870656234581e-05,56748.0,41.4632469,-81.8439821,OH,2001.0
3662,LORAIN,2.0,11605273.440215528,41.4852239,-82.10200390000001,2.9080334423845874e-05,68775.0,41.404719,-82.292137,OH,2001.0
3663,PIQUA,2.0,11439433.768757923,40.1825149,-84.18535379999999,9.626955475330927e-05,20775.0,40.115393,-84.29849499999997,OH,2001.0
3664,DAYTON,2.0,11237139.176260378,39.9208229,-84.0929378,0.00014447735317488984,13843.0,39.7018339,-84.31137690000001,OH,2001.0
3665,AKRON,2.0,11215122.543721355,41.171061,-81.40494190000003,9.196924548431005e-06,217464.0,40.9976731,-81.62101390000002,OH,2001.0
3666,NORTHWOOD,2.0,12065168.69539489,41.618938,-83.4157439,0.00036489691662105453,5481.0,41.5924179,-83.5564941,OH,2001.0
3667,CLEVELAND,8.0,11495983.074018108,41.604436,-81.5327439,1.6692296296605414e-05,479263.0,41.390628,-81.878976,OH,2001.0
3668,COLUMBUS,24.0,11010286.317371372,40.1572719,-82.77137809999998,3.412027967255905e-05,703394.0,39.808631,-83.21027990000002,OH,2001.0
3669,NORMAN,2.0,11776520.729148831,35.348324,-97.1769179,2.0842886322897994e-05,95956.0,35.1453179,-97.547822,OK,2001.0
3670,LAWTON,2.0,11599317.875645949,34.6943509,-98.314426,2.150283299824752e-05,93011.0,34.51117,-98.5364139,OK,2001.0
3671,ADA,2.0,11232522.60704542,34.840111900000004,-96.5648481,0.00012711325791280032,15734.0,34.505933899999995,-96.757561,OK,2001.0
3672,CORVALLIS,6.0,30182692.704136506,44.606254,-123.2308399,0.00011984659635666346,50064.0,44.5196909,-123.3362331,OR,2001.0
3673,MEDFORD,6.0,27057223.335750956,42.398388,-122.777142,9.359790340696369e-05,64104.0,42.288787,-122.911108,OR,2001.0
3674,EUGENE,34.0,29429029.508199193,44.1326199,-123.036699,0.0003305881552208621,102847.0,43.9887109,-123.208402,OR,2001.0
3675,STAYTON,2.0,30263203.86529703,44.8154101,-122.76369,0.00028905911258852437,6919.0,44.7860699,-122.821569,OR,2001.0
3676,WOODBURN,4.0,30763221.17350543,45.1628089,-122.822429,0.00019605920988138416,20402.0,45.127862,-122.8933611,OR,2001.0
3677,PORTLAND,74.0,31203265.33711644,45.65288560000001,-122.47196409999998,0.0001383399948402921,534914.0,45.4325405,-122.83669009999998,OR,2001.0
3678,TIGARD,6.0,31116086.42221082,45.4564383,-122.7435903,0.000143393160146261,41843.0,45.3932465,-122.8568846,OR,2001.0
3679,GALLITZIN,2.0,10112163.579768594,40.48795300000001,-78.54561190000003,0.0011383039271485487,1757.0,40.4728689,-78.565585,PA,2001.0
3680,HARRISBURG,2.0,9590826.821743215,40.326688,-76.836394,4.083799567117246e-05,48974.0,40.237601,-76.92445699999998,PA,2001.0
3681,LANCASTER,2.0,9321916.478972465,40.315695,-75.87377409999998,3.547608911593586e-05,56376.0,39.7211309,-76.72162,PA,2001.0
3682,PHILADELPHIA,6.0,9029332.147303184,40.1379919,-74.95576290000002,3.9517829786169024e-06,1518302.0,39.8670041,-75.280303,PA,2001.0
3683,WARREN,2.0,8838457.11093936,41.7620049,-71.2083709,0.00017429193899782134,11475.0,41.688009,-71.293989,RI,2001.0
3684,WARWICK,6.0,8869803.714219047,41.7683329,-71.32566700000002,6.922331441229406e-05,86676.0,41.629397,-71.51891309999998,RI,2001.0
3685,CRANSTON,4.0,8910920.81405118,41.80702,-71.376998,4.995504046358277e-05,80072.0,41.730066,-71.55928990000002,RI,2001.0
3686,EAST PROVIDENCE,2.0,8895696.442464942,41.8613,-71.31777,4.0666937779585194e-05,49180.0,41.735649,-71.394099,RI,2001.0
3687,PROVIDENCE,6.0,8919878.082997719,41.86157100000001,-71.3696939,3.421259707824421e-05,175374.0,41.77241400000001,-71.472667,RI,2001.0
3688,CHARLESTON,2.0,6888946.025317959,32.973586,-79.79716590000002,2.4096385542168674e-05,83000.0,32.6685048,-80.14379,SC,2001.0
3689,HARTSVILLE,2.0,7576013.2293942,34.3950549,-80.04239190000001,0.00026136957658128593,7652.0,34.3443169,-80.12531990000002,SC,2001.0
3690,NORTH MYRTLE BEACH,2.0,7084504.535714284,33.860965,-78.601314,0.0001799694052011158,11113.0,33.7888049,-78.778465,SC,2001.0
3691,CAYCE,2.0,7579833.660180757,33.9906919,-81.01701390000002,0.00016254876462938882,12304.0,33.914218,-81.1599238,SC,2001.0
3692,BOX ELDER,2.0,20686050.42904858,44.1430399,-103.0330829,0.0007022471910112359,2848.0,44.092403,-103.1513411,SD,2001.0
3693,CLEVELAND,2.0,8917215.574328404,35.24194910000001,-84.80435390000002,3.9534286109628574e-05,50589.0,35.1189749,-84.95899490000002,TN,2001.0
3694,ELIZABETHTON,2.0,8930366.623717038,36.3764958,-82.16439790000003,0.00014824697946779335,13491.0,36.294822,-82.3227899,TN,2001.0
3695,CROSSVILLE,2.0,9344875.475035379,36.01202,-84.974817,0.0002207261891623441,9061.0,35.886623,-85.094836,TN,2001.0
3696,PARSONS,2.0,9875076.667430293,35.693849,-88.1007011,0.0008084074373484236,2474.0,35.624068,-88.150386,TN,2001.0
3697,CHARLOTTE,4.0,9986122.783948092,36.201053,-87.309634,0.0001446706933342978,27649.0,36.161438,-87.371107,TN,2001.0
3698,CHATTANOOGA,2.0,8950325.186939446,35.2136671,-85.05179790000003,9.604302727621975e-05,20824.0,34.9829239,-85.425584,TN,2001.0
3699,KNOXVILLE,6.0,9107062.780522991,36.067428,-83.68854300000002,2.8571700682863647e-05,209998.0,35.8494959,-84.161622,TN,2001.0
3700,MADISONVILLE,2.0,8980464.0684221,35.5528458,-84.3252579,7.23091941140316e-05,27659.0,35.487859,-84.4086459,TN,2001.0
3701,CLARKSVILLE,2.0,10197850.583424514,36.641761,-87.21073390000002,1.916112590775834e-05,104378.0,36.4788489,-87.482511,TN,2001.0
3702,DUNLAP,2.0,9122975.03123643,35.413953,-85.36112890000003,0.0002754441536978378,7261.0,35.3316091,-85.415859,TN,2001.0
3703,MEMPHIS,22.0,9989110.628286429,35.264187,-89.63708100000002,0.00017145172854515415,128316.0,34.994184999999995,-90.3044929,TN,2001.0
3704,CARTHAGE,2.0,9709813.915103702,36.271239,-85.92419790000002,0.0015220700152207,1314.0,36.2405101,-85.96837690000002,TN,2001.0
3705,BLOUNTVILLE,4.0,9047297.848979056,36.5576971,-82.30276590000003,4.695717505634861e-05,85184.0,36.50994,-82.35965300000002,TN,2001.0
3706,KINGSPORT,2.0,9076860.142163295,36.594605,-82.38155400000002,4.7200981780421035e-05,42372.0,36.4183195,-82.673952,TN,2001.0
3707,HENDERSONVILLE,2.0,9885937.910794439,36.371909,-86.5173301,4.880191303499097e-05,40982.0,36.2442039,-86.6782449,TN,2001.0
3708,JOHNSON CITY,12.0,8971525.401499804,36.4345561,-82.2924929,0.0002198849268882618,54574.0,36.259661,-82.52183000000002,TN,2001.0
3709,FRANKLIN,4.0,9723835.028557424,35.981542,-86.74781999999998,8.4000084000084e-05,47619.0,35.8293839,-86.9480609,TN,2001.0
3710,SAN ANTONIO,10.0,8434506.929875791,29.73872,-98.222958,0.0010583130489998942,9449.0,29.2241411,-98.8058509,TX,2001.0
3711,PLANO,2.0,10228651.546161814,33.125271000000005,-96.6130219,8.893632159373889e-06,224880.0,32.997253,-96.8602289,TX,2001.0
3712,GARLAND,2.0,10106519.319626562,32.9854148,-96.5055189,9.063512564294293e-06,220665.0,32.8302751,-96.7059039,TX,2001.0
3713,IRVING,2.0,10153262.394843495,32.953965999999994,-96.888782,1.0206008277072712e-05,195963.0,32.771786,-97.0340848,TX,2001.0
3714,RICHARDSON,4.0,10159004.065306198,33.0049039,-96.613078,5.5143510987344564e-05,72538.0,32.923074,-96.7690249,TX,2001.0
3715,EL PASO,2.0,11461049.585053006,32.001481,-106.2131129,3.4694936100601435e-06,576453.0,31.620785100000006,-106.6359219,TX,2001.0
3716,SUGAR LAND,2.0,8007153.982239166,29.661895,-95.5805032,3.088087701690728e-05,64765.0,29.5125467,-95.6980938,TX,2001.0
3717,LONGVIEW,2.0,9487393.298429858,32.5816351,-94.6662851,2.7257611688063892e-05,73374.0,32.4315179,-94.84434,TX,2001.0
3718,HOUSTON,32.0,8090816.402631576,30.1107319,-95.014496,3.0000131250574222e-05,1066662.0,29.523624,-95.7880869,TX,2001.0
3719,PENITAS,2.0,6672765.561291032,26.253696,-98.4325729,0.0016764459346186086,1193.0,26.2249409,-98.4605051,TX,2001.0
3720,GREENVILLE,2.0,10127522.631323975,33.1729641,-96.047991,8.161932745674175e-05,24504.0,33.051592,-96.1697031,TX,2001.0
3721,BEAUMONT,2.0,8017137.846778485,30.189106,-94.0305801,1.7174753112924e-05,116450.0,29.973175,-94.225236,TX,2001.0
3722,LUBBOCK,4.0,11713678.88996791,33.708453799999994,-101.7485541,1.9598908340805416e-05,204093.0,33.473833,-102.028333,TX,2001.0
3723,BAY CITY,4.0,7733570.365981815,29.020253000000004,-95.900756,0.0002095228117961343,19091.0,28.945786100000007,-96.0000519,TX,2001.0
3724,CORPUS CHRISTI,2.0,7271946.65598588,27.916473,-96.9611509,7.048557512705025e-06,283746.0,27.483569,-97.750558,TX,2001.0
3725,AMARILLO,2.0,12843033.406467136,35.29447490000001,-101.6536839,1.9589022311896412e-05,102098.0,35.109459,-101.956197,TX,2001.0
3726,CENTER,4.0,8965377.648156246,31.819467,-94.149074,0.0002001100605332933,19989.0,31.766975,-94.20713,TX,2001.0
3727,FORT WORTH,4.0,10182903.23338004,33.0493109,-97.033715,7.315516393157797e-06,546783.0,32.552315,-97.5449229,TX,2001.0
3728,SAN ANGELO,2.0,9968228.269121021,31.5266849,-100.365258,2.2112641797315526e-05,90446.0,31.337597,-100.528817,TX,2001.0
3729,AUSTIN,10.0,8777063.340666227,30.5168629,-97.5684199,1.5165669776640016e-05,659384.0,30.0986589,-97.9383829,TX,2001.0
3730,DALLAS,12.0,10078850.477005193,33.0237921,-96.4637379,1.0465770389719124e-05,1146595.0,32.617537,-96.999347,TX,2001.0
3731,CLEARFIELD,2.0,21197588.751812037,41.1253339,-111.9873956,7.575757575757576e-05,26400.0,41.0746648,-112.0556741,UT,2001.0
3732,MIDVALE,2.0,20648543.806059133,40.6312468,-111.8556671,7.280139778683751e-05,27472.0,40.5935209,-111.9217691,UT,2001.0
3733,SALT LAKE CITY,2.0,20827574.632801857,40.8529699,-111.7394581,1.0827022081711535e-05,184723.0,40.700246,-112.101512,UT,2001.0
3734,WEST VALLEY CITY,2.0,20759766.626009,40.7262451,-111.91937,1.8069785511645976e-05,110682.0,40.630928,-112.094963,UT,2001.0
3735,PROVO,6.0,20198516.385938257,40.328871,-111.5368551,5.613194749791844e-05,106891.0,40.18579879999999,-111.7409621,UT,2001.0
3736,SAINT GEORGE,2.0,17755576.617614955,37.2096874,-113.4768672,3.962200606216693e-05,50477.0,36.9999803,-113.65012790000002,UT,2001.0
3737,AMELIA,2.0,8472838.037564956,37.4980521,-77.648911,0.00017277125086385625,11576.0,37.192197,-78.240748,VA,2001.0
3738,CHARLOTTE,2.0,8114056.8961112145,35.2851793803,-80.7302025197,0.00015792798483891344,12664.0,35.2824814197,-80.7329004803,VA,2001.0
3739,CHESTERFIELD,6.0,8395866.705727717,37.3961309,-77.4864579,2.2734764865694377e-05,263913.0,37.3679591,-77.537836,VA,2001.0
3740,VIENNA,2.0,9033288.40116818,38.9218241,-77.24126509999998,0.0001362769146906514,14676.0,38.8784939,-77.284763,VA,2001.0
3741,ROCKY MOUNT,2.0,8736091.927570064,37.032257,-79.854826,4.55715815617381e-05,43887.0,36.969249,-79.908912,VA,2001.0
3742,HANOVER,2.0,8538849.851836925,37.779699,-77.35897709999998,2.4712409336348247e-05,80931.0,37.7552619,-77.38426779999998,VA,2001.0
3743,RICHMOND,16.0,8455878.055954996,37.6027689,-77.38551190000003,6.0072011323574135e-05,266347.0,37.446553,-77.601011,VA,2001.0
3744,LEESBURG,2.0,9196883.321283966,39.136094,-77.5136496,6.957005704744678e-05,28748.0,39.066852,-77.6026578,VA,2001.0
3745,LOVINGSTON,4.0,8869910.007848574,37.7824519,-78.839242,0.0002727024815925825,14668.0,37.74188400000001,-78.89746690000003,VA,2001.0
3746,ROANOKE,10.0,8882530.338012926,37.3374169,-79.8774871,0.00012626262626262626,79200.0,37.211227,-80.03759790000002,VA,2001.0
3747,ABINGDON,2.0,9053769.01285472,36.7320081,-81.9179439,4.838865769863544e-05,41332.0,36.684976,-82.019564,VA,2001.0
3748,WISE,2.0,9323873.049137255,36.99037910000001,-82.558286,7.487832272557094e-05,26710.0,36.9622079,-82.601702,VA,2001.0
3749,CHARLOTTESVILLE,2.0,8913651.802170372,38.070591,-78.446311,4.372158097236796e-05,45744.0,38.0095839,-78.5236368,VA,2001.0
3750,FAIRFAX,2.0,9020106.700253358,38.8716918,-77.268624,9.161704076958314e-05,21830.0,38.832797,-77.33505190000002,VA,2001.0
3751,FALLS CHURCH,6.0,9005545.56053138,38.8998318,-77.1497889,0.0005694220366328176,10537.0,38.87220960000001,-77.1948512,VA,2001.0
3752,LYNCHBURG,2.0,8769556.576856628,37.469304,-79.0852441,3.017683626048645e-05,66276.0,37.33258,-79.27176800000002,VA,2001.0
3753,NORFOLK,6.0,7927492.365489909,37.040886,-76.133872,2.5207965717166626e-05,238020.0,36.820757,-76.3455689,VA,2001.0
3754,PORTSMOUTH,2.0,7924770.795161436,36.9510589,-76.289962,1.9585377557115858e-05,102117.0,36.786062,-76.42036800000002,VA,2001.0
3755,STAUNTON,2.0,9102175.864935733,38.197439,-79.01220409999998,8.257297386565378e-05,24221.0,38.1211119,-79.11361690000003,VA,2001.0
3756,VIRGINIA BEACH,10.0,7822438.391924449,37.040886,-75.7974969,2.3157850858808898e-05,431819.0,36.5504529,-76.2277601,VA,2001.0
3757,HARDWICK,2.0,10376092.390882917,44.584125,-72.2629651,0.0006257822277847309,3196.0,44.4624559,-72.434315,VT,2001.0
3758,BURLINGTON,2.0,10614829.295682475,44.5392529,-73.17638290000002,5.107121881463701e-05,39161.0,44.4459279,-73.27691390000003,VT,2001.0
3759,MILTON,2.0,10665355.65339635,44.7228659,-73.038028,0.00020953378732320587,9545.0,44.5704909,-73.25702199999998,VT,2001.0
3760,SHELBURNE,2.0,10570627.2186469,44.447772,-73.132622,0.000286000286000286,6993.0,44.343362,-73.33494990000001,VT,2001.0
3761,BRATTLEBORO,2.0,9673643.173265867,42.89751500000001,-72.53285,0.00016543965588551577,12089.0,42.823823,-72.600189,VT,2001.0
3762,WEST DOVER,2.0,9784870.268799728,42.9491541,-72.82997440000003,0.0014084507042253522,1420.0,42.92355300000001,-72.8776964,VT,2001.0
3763,ST. ALBANS,2.0,10725022.248219935,44.825199,-73.06778100000002,6.496459429610862e-05,30786.0,44.7945689,-73.1012319,VT,2001.0
3764,MIDDLESEX,2.0,10366630.58412751,44.398224,-72.5506119,0.00010163634515702815,19678.0,44.2585849,-72.716576,VT,2001.0
3765,RICHLAND,2.0,30493350.620215308,46.37045689999999,-119.2113939,5.085952598921778e-05,39324.0,46.1998559,-119.400291,WA,2001.0
3766,WEST RICHLAND,2.0,30579871.91909308,46.365632,-119.32752990000002,0.00023476933912431035,8519.0,46.2558369,-119.490199,WA,2001.0
3767,PORT ANGELES,4.0,35373979.9776582,48.25317,-123.391874,0.00021401819154628142,18690.0,48.083579,-123.5590982,WA,2001.0
3768,VANCOUVER,6.0,31316204.332266666,45.6976919,-122.4644968,3.5288928098809e-05,170025.0,45.5785824,-122.7732739,WA,2001.0
3769,KENT,2.0,33504141.4878372,47.4415459,-121.995964,2.4755539051862855e-05,80790.0,47.32976,-122.3094171,WA,2001.0
3770,SHORELINE,2.0,34135981.5112705,47.778019,-122.29160290000002,3.712710464274443e-05,53869.0,47.733751,-122.394543,WA,2001.0
3771,BREMERTON,2.0,34048027.69167759,47.6068969,-122.602158,5.283736658564937e-05,37852.0,47.5017289,-122.8045771,WA,2001.0
3772,CENTRALIA,2.0,33011032.814110138,46.7575269,-122.92297109999998,0.00013353809174066904,14977.0,46.6915529,-123.0088088,WA,2001.0
3773,TACOMA,8.0,33477596.384078782,47.33198400000001,-122.3482139,4.068389629674834e-05,196638.0,47.166528,-122.56543700000002,WA,2001.0
3774,UNIVERSITY PLACE,2.0,33477860.49839221,47.24593,-122.5050129,6.576783952647156e-05,30410.0,47.1851349,-122.5841251,WA,2001.0
3775,ANACORTES,2.0,35343732.27467894,48.5224319,-122.52784309999998,0.0001352356481168436,14789.0,48.447986,-122.7041731,WA,2001.0
3776,EVERETT,2.0,34256378.717240915,48.0366586,-121.7945138,6.706210957278083e-06,298231.0,47.8781927,-122.293447,WA,2001.0
3777,SPOKANE,16.0,31330430.871689677,47.758489,-117.3038439,8.050557501106951e-05,198744.0,47.5871919,-117.520456,WA,2001.0
3778,OLYMPIA,6.0,33418142.841087457,47.078086,-122.82313909999998,5.176028088579094e-05,115919.0,47.0005809,-122.9645981,WA,2001.0
3779,FERNDALE,2.0,35862432.99228433,48.8846309,-122.5479531,0.00022479487467685737,8897.0,48.8170919,-122.627943,WA,2001.0
3780,SEATTLE,18.0,33931261.77733496,47.734145,-122.2244331,3.144956276371769e-05,572345.0,47.4919119,-122.4596959,WA,2001.0
3781,MADISON,16.0,14838374.246304074,43.171916,-89.246452,7.635882922825086e-05,209537.0,42.998071,-89.5663889,WI,2001.0
3782,APPLETON,2.0,15326373.152731672,44.3536019,-88.34298000000003,3.406168571282593e-05,58717.0,44.2216491,-88.4511578,WI,2001.0
3783,WISCONSIN RAPIDS,2.0,15892984.44556778,44.4273029,-89.752238,0.00010772379618657762,18566.0,44.348842,-89.87273090000002,WI,2001.0
3784,HUNTINGTON,4.0,10026087.707357567,38.439347,-82.3531929,8.479426790748945e-05,47173.0,38.3759941,-82.53067890000001,WV,2001.0
3785,MOOREFIELD,2.0,9516002.674920063,39.0877879,-78.94474609999997,0.0008449514152936206,2367.0,39.0445539,-78.9822979,WV,2001.0
3786,CHARLESTON,2.0,9799962.884934096,38.4057589,-81.55931,3.757209145047059e-05,53231.0,38.2811389,-81.7277771,WV,2001.0
3787,BETHLEHEM WHEELING,2.0,10441193.473898457,40.06254000000001,-80.66666690000002,0.000757002271006813,2642.0,40.0286259,-80.7136279,WV,2001.0
3788,PARKERSBURG,2.0,10246654.112379817,39.3089831,-81.50250799999998,4.8917695976519505e-05,40885.0,39.204163,-81.58064,WV,2001.0
3789,LARAMIE,2.0,19031444.479810935,41.336008,-105.5279969,7.342413451301442e-05,27239.0,41.277327,-105.697316,WY,2001.0
3790,DOUGLAS,2.0,20298673.48720964,42.7775399,-105.345538,0.00037771482530689327,5295.0,42.730967,-105.4127119,WY,2001.0
3791,THERMOPOLIS,2.0,22307439.353658862,43.662237,-108.194555,0.0006297229219143577,3176.0,43.629272,-108.2331671,WY,2001.0
3792,CODY,2.0,23575244.221060436,44.5487878,-109.005803,0.00022609088853719196,8846.0,44.49051,-109.119736,WY,2001.0
3793,ROCK SPRINGS,2.0,20627550.919982683,41.6476959,-109.042179,0.00010676916506512919,18732.0,41.560209,-109.2910111,WY,2001.0
3794,ANCHORAGE,6.0,83389026.13793111,61.4839379,-148.46000690000002,2.2133279229761884e-05,271085.0,60.733791,-150.4206149,AK,2003.0
3795,JONESBORO,2.0,10548428.879821569,35.8933789,-90.551545,3.495525727069351e-05,57216.0,35.7486,-90.785927,AR,2003.0
3796,FORDYCE,2.0,9769023.778032528,33.8408401,-92.3829259,0.0004360148245040331,4587.0,33.798144,-92.453949,AR,2003.0
3797,PARIS,2.0,10936443.959204253,35.3064849,-93.6750831,0.0005451076587626056,3669.0,35.2672499,-93.7618069,AR,2003.0
3798,LONOKE,2.0,10223505.38965731,34.812013,-91.875435,7.696451935657662e-05,25986.0,34.769656899999994,-91.932883,AR,2003.0
3799,BLYTHEVILLE,2.0,10432731.719370948,35.98442410000001,-89.82061490000002,0.0005128205128205128,3900.0,35.878554,-89.9647811,AR,2003.0
3800,CHANDLER,2.0,13861711.521568658,33.3618571,-111.755287,9.679605072113058e-06,206620.0,33.2037779,-111.9724189,AZ,2003.0
3801,MESA,16.0,13924177.13379701,33.513376,-111.580636,3.664941853406907e-05,436569.0,33.2776239,-111.894881,AZ,2003.0
3802,PHOENIX,28.0,14196597.356753627,33.92057,-111.926046,1.99539917960588e-05,1403228.0,33.2902598,-112.324056,AZ,2003.0
3803,TEMPE,4.0,13968796.93146413,33.463984,-111.8772261,2.4518367321920034e-05,163143.0,33.3198608,-111.978976,AZ,2003.0
3804,TUCSON,16.0,12712923.348617868,32.3201661,-110.708204,3.1091022855788176e-05,514618.0,31.9916539,-111.059406,AZ,2003.0
3805,YUMA,2.0,13955229.837349068,32.732294,-114.45913,2.4334156638966285e-05,82189.0,32.4790669,-114.684986,AZ,2003.0
3806,BERKELEY,8.0,21452598.62368211,37.9066895,-122.2341961,7.638908781880509e-05,104727.0,37.8356375,-122.3686793,CA,2003.0
3807,CHICO,4.0,23452068.166080978,39.816935,-121.7132931,6.006456941211803e-05,66595.0,39.6987579,-121.898508,CA,2003.0
3808,ANTIOCH,2.0,21399606.54173368,38.029723,-121.732248,1.981807011633207e-05,100918.0,37.9325149,-121.861171,CA,2003.0
